Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
c88f410b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c88f410b-3829-4b30-9d01-ac17b5d62fef,ba05wvaw0021,PreTest,File not found,CI_GNR_AP_DF_OSPL_SQ,c88f410b-3829-4b30-9d01-ac17b5d62fef,,https://axonsv.app.intel.com/apps/record-viewer/3f8bd58d-8a2e-4c69-9e59-22acfc07ae0c,"['HW.MCE', 'HW', 'HW.ERR', 'HW.MCE.UPI', 'HW.MCE.UBOX', 'HW.MCE.MLC', 'HW.CORR', 'HW.MCE.IIO']",,,None
a0ad68b7,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a0ad68b7-5ffc-4f88-8226-58a661dcefa7,jf04wvaw5315,PreTest,File not found,PM,a0ad68b7-5ffc-4f88-8226-58a661dcefa7,,,[],,,None
3bc15fcd,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3bc15fcd-8d23-4734-baad-fb32bd3710bd,ba05wvaw0014,Test,d9418c36-9aae-47c7-8439-e665a6e44fcc,Reset-Matrix,3bc15fcd-8d23-4734-baad-fb32bd3710bd,16024617402.0,https://axonsv.app.intel.com/apps/record-viewer/d9418c36-9aae-47c7-8439-e665a6e44fcc,"['HW.ERR', 'HW.CORR', 'HW']",https://hsdes.intel.com/appstore/article/#/16024617402,https://axon.intel.com/app/view/d9418c36-9aae-47c7-8439-e665a6e44fcc,None
7e8a8004,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7e8a8004-18cf-48f4-a271-d444608cd4b7,ba05wvaw0147,Test,3aecc8f9-c49e-4497-873e-c5d70e7ddc0a,Reset,7e8a8004-18cf-48f4-a271-d444608cd4b7,16024220479.0,https://axonsv.app.intel.com/apps/record-viewer/3aecc8f9-c49e-4497-873e-c5d70e7ddc0a,"['HW', 'HW.MCE.PCU', 'HW.MCE', 'HW.CORR', 'HW.MCE.PUNIT', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024220479,https://axon.intel.com/app/view/3aecc8f9-c49e-4497-873e-c5d70e7ddc0a,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0xa']
6a73330d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6a73330d-99e6-4993-8aea-788e9f541340,ba05wvaw0149,Test,3319aabe-bcb3-2e5e-cd4b-cbce632973e8,Virtualization,6a73330d-99e6-4993-8aea-788e9f541340,15016375677.0,https://axonsv.app.intel.com/apps/record-viewer/3319aabe-bcb3-2e5e-cd4b-cbce632973e8,"['HW.CORR', 'HW', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/15016375677,https://axon.intel.com/app/view/3319aabe-bcb3-2e5e-cd4b-cbce632973e8,None
65b8abbe,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/65b8abbe-f3c4-4871-a658-76ea7070a942,jf04wvaw5143,PostTest,e10bd5fb-050e-4c23-be58-05dfdea7d749,Concurrency,65b8abbe-f3c4-4871-a658-76ea7070a942,,https://axonsv.app.intel.com/apps/record-viewer/e10bd5fb-050e-4c23-be58-05dfdea7d749,"['HW.ERR', 'HW.CORR', 'HW']",,,None
835fb2a1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/835fb2a1-1464-479b-9e69-decedca2db3c,jf04wvaw5077,Test,9aea40ce-d3e6-4549-9e04-4d9b0c1f4898,UPI,835fb2a1-1464-479b-9e69-decedca2db3c,15016463421.0,https://axonsv.app.intel.com/apps/record-viewer/9aea40ce-d3e6-4549-9e04-4d9b0c1f4898,"['HW.CORR', 'HW', 'HW.ERR']",,,None
bafbe368,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/bafbe368-4a16-4334-a8d4-374933c2bb5c,ba05wvaw0118,RebootStation,02c1f86f-5503-44e5-9489-7c26e7775aa5,Mesh,bafbe368-4a16-4334-a8d4-374933c2bb5c,14023015502.0,https://axonsv.app.intel.com/apps/record-viewer/02c1f86f-5503-44e5-9489-7c26e7775aa5,"['HW', 'SW.FW']",https://hsdes.intel.com/appstore/article/#/14023015502,https://axon.intel.com/app/view/02c1f86f-5503-44e5-9489-7c26e7775aa5,None
e8166d39,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e8166d39-5e70-4646-9569-435e16bdc11c,jf04wvaw5315,PreTest,File not found,PM,e8166d39-5e70-4646-9569-435e16bdc11c,,,[],,,None
d1f12706,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d1f12706-e648-4997-a276-b80c7db9ea36,jf04wvaw5088,PostTest,b072b367-89ea-e969-f6bb-fe345bd04731,test,d1f12706-e648-4997-a276-b80c7db9ea36,,https://axonsv.app.intel.com/apps/record-viewer/b072b367-89ea-e969-f6bb-fe345bd04731,"['HW.ERR', 'HW.CORR', 'HW']",,,None
f81d1f91,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/f81d1f91-bfa6-4244-b820-284e480cc30f,ba05wvaw0053,PostTest,f75bc074-17bb-41a2-a268-08c6f2313454,Mesh,f81d1f91-bfa6-4244-b820-284e480cc30f,16024715370.0,https://axonsv.app.intel.com/apps/record-viewer/f75bc074-17bb-41a2-a268-08c6f2313454,"['HW', 'HW.CORR', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024715370,https://axon.intel.com/app/view/f75bc074-17bb-41a2-a268-08c6f2313454,None
1f72540c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1f72540c-b187-459e-9356-c22e2857cec4,ba05wvaw0064,RebootStation,37574424-5610-47c9-9b9c-ae8e2fae3cdd,Mesh,1f72540c-b187-459e-9356-c22e2857cec4,,https://axonsv.app.intel.com/apps/record-viewer/37574424-5610-47c9-9b9c-ae8e2fae3cdd,"['HW', 'SW.FW']",,,None
f44c1f0c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/f44c1f0c-7fab-4d67-9c6f-484f524596ca,ba05wvaw0005,Test,e873d59b-fcb4-4d81-b2c6-4f5ef7f6b879,Mesh,f44c1f0c-7fab-4d67-9c6f-484f524596ca,16023994363.0,https://axonsv.app.intel.com/apps/record-viewer/e873d59b-fcb4-4d81-b2c6-4f5ef7f6b879,"['HW', 'HW.CORR', 'HW.ERR', 'HW.MCE', 'HW.MCE.MLC', 'HW.MCE.UPI']",https://hsdes.intel.com/appstore/article/#/16023994363,https://axon.intel.com/app/view/e873d59b-fcb4-4d81-b2c6-4f5ef7f6b879,"['Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1']"
d2ba761c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d2ba761c-392c-4b15-b5ba-39ff93d31476,ba05wvaw0021,PreTest,File not found,CI_GNR_AP_DF_OSPL_SQ,d2ba761c-392c-4b15-b5ba-39ff93d31476,,https://axonsv.app.intel.com/apps/record-viewer/45ce6ab1-70a3-4de6-8cf1-438beedfa31d,"['HW.ERR', 'HW.MCE', 'HW.CORR', 'HW.MCE.UBOX', 'HW.MCE.UPI', 'HW.MCE.IIO', 'HW']",,,None
490dbe59,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/490dbe59-d016-4e19-bf1f-fa7803065747,jf04wvaw5165,PostTest,586bea43-0b68-4e7e-92a5-27ae0ac6f22f,MMX,490dbe59-d016-4e19-bf1f-fa7803065747,,https://axonsv.app.intel.com/apps/record-viewer/586bea43-0b68-4e7e-92a5-27ae0ac6f22f,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.MCE.IMC', 'HW.KNOWN_ISSUE', 'HW.CORR']",,,None
71a2ec24,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/71a2ec24-fe15-4fe9-bedd-ff44cca8bfae,ba05wvaw0035,Test,617c9be5-9a55-4e52-aec8-ec5e00d84697,Reset-Matrix,71a2ec24-fe15-4fe9-bedd-ff44cca8bfae,16024744180.0,https://axonsv.app.intel.com/apps/record-viewer/617c9be5-9a55-4e52-aec8-ec5e00d84697,"['HW.CORR', 'HW', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024744180,https://axon.intel.com/app/view/617c9be5-9a55-4e52-aec8-ec5e00d84697,None
2542198f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2542198f-3e02-49cc-b339-60c6ded00692,ba05wvaw0113,Test,File not found,PM,2542198f-3e02-49cc-b339-60c6ded00692,22019498399.0,https://axonsv.app.intel.com/apps/record-viewer/fed6847e-bb76-4788-8676-507efaf416d7,"['HW', 'HW.MCE.PCU', 'HW.MCE', 'HW.MCE.UPI', 'HW.CORR', 'HW.MCE.PUNIT', 'HW.ERR']",,,None
ac018835,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ac018835-2eaf-4454-9a09-bc38c51f2080,ba05wvaw0134,Test,961b426c-39a1-460b-966a-62d078434525,PM,ac018835-2eaf-4454-9a09-bc38c51f2080,,https://axonsv.app.intel.com/apps/record-viewer/961b426c-39a1-460b-966a-62d078434525,"['HW.CORR', 'HW', 'HW.ERR']",,,None
382af2d1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/382af2d1-9a57-4a64-9b1e-03b45ba0cac2,ba05wvaw0154,PostTest,7add101a-b1aa-42db-b2ca-714aa4f8f1f2,Concurrency,382af2d1-9a57-4a64-9b1e-03b45ba0cac2,,https://axonsv.app.intel.com/apps/record-viewer/7add101a-b1aa-42db-b2ca-714aa4f8f1f2,"['HW', 'HW.MCE.MSE', 'HW.CORR', 'HW.ERR']",,,None
ae8e1c96,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ae8e1c96-a6a0-4b13-8e09-1beb99632412,ba05wvaw0064,Test,fd95799d-5c9c-c6ae-c90c-818510eaeca3,PM,ae8e1c96-a6a0-4b13-8e09-1beb99632412,,https://axonsv.app.intel.com/apps/record-viewer/fd95799d-5c9c-c6ae-c90c-818510eaeca3,"['HW', 'HW.CORR', 'HW.ERR']",,,None
5b8ab45a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5b8ab45a-765c-4b75-9153-ac167e933a16,ba05wvaw0126,Test,b4b22d97-3001-4bfa-a80d-6aec6d6b20db,Reset-Matrix,5b8ab45a-765c-4b75-9153-ac167e933a16,16024744180.0,https://axonsv.app.intel.com/apps/record-viewer/b4b22d97-3001-4bfa-a80d-6aec6d6b20db,"['HW.CORR', 'HW', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024744180,https://axon.intel.com/app/view/b4b22d97-3001-4bfa-a80d-6aec6d6b20db,None
ac4642e6,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ac4642e6-49af-43f1-a34f-350973c59971,ba05wvaw0149,Test,File not found,PM,ac4642e6-49af-43f1-a34f-350973c59971,22019498399.0,https://axonsv.app.intel.com/apps/record-viewer/8f932979-4734-47b6-bd7d-404c5c7354a2,"['HW.MCE.PCU', 'HW.MCE.PUNIT', 'HW.MCE', 'HW', 'HW.ERR', 'HW.MCE.UPI', 'HW.CORR']",,,None
33de7ba3,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/33de7ba3-d371-429d-a0c5-8d109fb99bf8,jf04wvaw5077,Test,f0750ac0-69b2-4ee0-b8ca-20c9b39b8931,Memory,33de7ba3-d371-429d-a0c5-8d109fb99bf8,,https://axonsv.app.intel.com/apps/record-viewer/f0750ac0-69b2-4ee0-b8ca-20c9b39b8931,"['HW.CORR', 'HW', 'HW.ERR']",,,None
b44cb41a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b44cb41a-3ca0-452d-b88c-3e6d2b7c4d41,ba05wvaw0021,PreBoot,NoMatch,CI_GNR_AP_DF_OSPL_SQ,b44cb41a-3ca0-452d-b88c-3e6d2b7c4d41,,,[],,,None
67673ffa,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/67673ffa-bb7c-47dc-b327-ca68a29f71fd,ba05wvaw0017,Test,485a4723-a3bb-44f4-9488-5e26f360b662,RDT_Mesh,67673ffa-bb7c-47dc-b327-ca68a29f71fd,,https://axonsv.app.intel.com/apps/record-viewer/485a4723-a3bb-44f4-9488-5e26f360b662,"['HW', 'HW.CORR', 'HW.ERR']",,,None
a64b2201,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a64b2201-d387-47dc-b896-ff95a3948189,ba05wvaw0054,Test,1aae047b-5a73-3505-cf32-2a388e716c8c,Memory,a64b2201-d387-47dc-b896-ff95a3948189,,https://axonsv.app.intel.com/apps/record-viewer/1aae047b-5a73-3505-cf32-2a388e716c8c,"['HW', 'HW.ERR', 'HW.MCE.IMC', 'HW.MCE.DCU', 'HW.CORR']",,,None
dee525c8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/dee525c8-395c-47e5-9b28-e213d2c18cda,ba05wvaw0100,Test,95b8fe45-2b2f-44e5-80e6-125c497a5dc6,PCIe,dee525c8-395c-47e5-9b28-e213d2c18cda,,https://axonsv.app.intel.com/apps/record-viewer/95b8fe45-2b2f-44e5-80e6-125c497a5dc6,"['HW', 'HW.CORR']",,,None
4897f192,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4897f192-5c17-466e-852c-f9afcb43c280,jf04wvaw5165,Test,23046161-61da-4847-b41d-1c9cb6c89253,MMX,4897f192-5c17-466e-852c-f9afcb43c280,,https://axonsv.app.intel.com/apps/record-viewer/23046161-61da-4847-b41d-1c9cb6c89253,"['HW', 'HW.CFG.ERR', 'HW.MCE.IMC', 'HW.CORR', 'HW.KNOWN_ISSUE', 'HW.ERR']",,,None
c2210cc5,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c2210cc5-e83e-4622-9ccb-e34f009e5b05,ba05wvaw0111,Test,01a676b3-f6bf-4e41-8a50-66dcc3a76c27,UPI,c2210cc5-e83e-4622-9ccb-e34f009e5b05,15016463421.0,https://axonsv.app.intel.com/apps/record-viewer/01a676b3-f6bf-4e41-8a50-66dcc3a76c27,"['HW.ERR', 'HW.CORR', 'HW.MCE.UPI', 'HW']",,,None
71ac0ad2,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/71ac0ad2-e22d-4a96-9926-8f065adf8f56,ba05wvaw0120,Test,c4d92c2a-b967-4c84-6e0d-63f791b73e4e,Security,71ac0ad2-e22d-4a96-9926-8f065adf8f56,,https://axonsv.app.intel.com/apps/record-viewer/c4d92c2a-b967-4c84-6e0d-63f791b73e4e,"['HW.ERR', 'HW.CORR', 'HW']",,,None
FAIL_package_cstate_check_mainTest_verification_failed,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5a8e7029-1a0a-46d2-b6a0-03438f0022a4,ba05wvaw0013,Test,decffbeb-1b96-4449-a1c7-b365d1ddf4dd,PM,5a8e7029-1a0a-46d2-b6a0-03438f0022a4,,https://axonsv.app.intel.com/apps/record-viewer/decffbeb-1b96-4449-a1c7-b365d1ddf4dd,"['HW.ERR', 'HW.CORR', 'HW', 'PKGC_Focus']",,,None
32e34e6e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/32e34e6e-5b72-4881-81a1-1a288ff06654,jf04wvaw5088,PostTest,505336b7-b850-2577-a9e4-5683dfcb8ff5,Mesh,32e34e6e-5b72-4881-81a1-1a288ff06654,16024715370.0,https://axonsv.app.intel.com/apps/record-viewer/505336b7-b850-2577-a9e4-5683dfcb8ff5,"['HW', 'HW.CORR', 'HW.ERR', 'HW.MCE', 'HW.MCE.MLC', 'HW.MCE.PCU', 'HW.MCE.PUNIT']",https://hsdes.intel.com/appstore/article/#/16024715370,https://axon.intel.com/app/view/505336b7-b850-2577-a9e4-5683dfcb8ff5,"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9', 'Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9']"
d4fb22f5,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d4fb22f5-894e-490e-9681-c9fa477474f2,ba05wvaw0065,Test,148d63aa-ff25-4645-af85-3786564b16c9,UPI,d4fb22f5-894e-490e-9681-c9fa477474f2,,https://axonsv.app.intel.com/apps/record-viewer/148d63aa-ff25-4645-af85-3786564b16c9,"['HW.CORR', 'HW', 'HW.ERR']",,,None
ac7ca78d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ac7ca78d-09ff-4c94-8153-7911c27ce9ff,jf04wvaw5068,Test,54af11ff-37d2-4b12-8a2d-a3208aa179ee,Reset-Matrix,ac7ca78d-09ff-4c94-8153-7911c27ce9ff,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/54af11ff-37d2-4b12-8a2d-a3208aa179ee,"['HW.CORR', 'HW', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024102833,https://axon.intel.com/app/view/54af11ff-37d2-4b12-8a2d-a3208aa179ee,None
0b931c2a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0b931c2a-ff1c-451c-9757-bf237f74b395,ba05wvaw0167,RebootStation,2db7551a-d13b-4b21-896d-a0b3b01de03b,si_hearbeat_x3,0b931c2a-ff1c-451c-9757-bf237f74b395,,https://axonsv.app.intel.com/apps/record-viewer/2db7551a-d13b-4b21-896d-a0b3b01de03b,"['HW', 'SW.FW']",,,None
db1bb35b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/db1bb35b-718b-46ea-a776-8b3ee46e684a,jf04wvaw5335,Test,File not found;RAS Test error,Reset,db1bb35b-718b-46ea-a776-8b3ee46e684a,16024617402.0,https://axonsv.app.intel.com/apps/record-viewer/ff87c887-fe93-4655-addd-4a4975af0030,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.CORR']",,,None
660f1302,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/660f1302-bae0-46d9-8639-b0fb8884b472,ba05wvaw0100,Test,13689ce3-df9f-4e04-81bf-9f7947408d23,UPI,660f1302-bae0-46d9-8639-b0fb8884b472,15016463421.0,https://axonsv.app.intel.com/apps/record-viewer/13689ce3-df9f-4e04-81bf-9f7947408d23,"['HW.CORR', 'HW', 'HW.ERR']",,,None
8ad97244,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8ad97244-f9a2-49e9-9aaf-fa69d51a1196,ba05wvaw0045,Test,11844740-4dda-4dcd-9873-1c7c81dcc5f0,Mesh,8ad97244-f9a2-49e9-9aaf-fa69d51a1196,15016450481.0,https://axonsv.app.intel.com/apps/record-viewer/11844740-4dda-4dcd-9873-1c7c81dcc5f0,"['HW', 'HW.CORR', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/15016450481,https://axon.intel.com/app/view/11844740-4dda-4dcd-9873-1c7c81dcc5f0,None
83d10052,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/83d10052-53f4-4036-ac86-4bef7c4a327c,ba05wvaw0073,Test,c52d60d9-97d2-46f1-8a62-5466c16aadf7,Mesh,83d10052-53f4-4036-ac86-4bef7c4a327c,,https://axonsv.app.intel.com/apps/record-viewer/c52d60d9-97d2-46f1-8a62-5466c16aadf7,"['HW.CORR', 'HW', 'HW.ERR']",,,None
e6d7ce2a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e6d7ce2a-8dea-410c-a9f8-6da5e2f65bdf,jf04wvaw5165,PostTest,77df67ca-3a19-447d-b510-db5677859c61,MMX,e6d7ce2a-8dea-410c-a9f8-6da5e2f65bdf,,https://axonsv.app.intel.com/apps/record-viewer/77df67ca-3a19-447d-b510-db5677859c61,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.MCE.IMC', 'HW.KNOWN_ISSUE', 'HW.CORR']",,,None
9c75b11e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/9c75b11e-afc2-47b2-95a9-757866a3a5a9,ba05wvaw0005,PostTest,e07b7887-8594-1a72-6f25-b2255af2f5de,PCIe,9c75b11e-afc2-47b2-95a9-757866a3a5a9,16024715370.0,https://axonsv.app.intel.com/apps/record-viewer/e07b7887-8594-1a72-6f25-b2255af2f5de,"['HW.ERR', 'HW.MCE', 'HW.CORR', 'HW.MCE.UBOX', 'HW.MCE.DCU', 'HW.MCE.UPI', 'HW.MCE.IIO', 'HW']",https://hsdes.intel.com/appstore/article/#/16024715370,https://axon.intel.com/app/view/e07b7887-8594-1a72-6f25-b2255af2f5de,None
30c14429,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/30c14429-9824-4e0b-9491-f245faf50e2f,ba05wvaw0113,Test,File not found;RAS Test error,Reset,30c14429-9824-4e0b-9491-f245faf50e2f,16024220479.0,https://axonsv.app.intel.com/apps/record-viewer/d4401674-6904-4e7d-84c9-25b260edb504,"['HW.MCE.PCU', 'HW.MCE.PUNIT', 'HW.MCE', 'HW', 'HW.ERR', 'HW.MCE.UPI', 'HW.CORR']",,,None
ab2646eb,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ab2646eb-bd25-4cec-a179-e4d90fa857cd,jf04wvaw5054,Test,9d45abe8-377e-4c4e-a113-1ed599cbe284,Concurrency,ab2646eb-bd25-4cec-a179-e4d90fa857cd,15012956482.0,https://axonsv.app.intel.com/apps/record-viewer/9d45abe8-377e-4c4e-a113-1ed599cbe284,"['HW.ERR', 'HW.CORR', 'HW']",https://hsdes.intel.com/appstore/article/#/15012956482,https://axon.intel.com/app/view/9d45abe8-377e-4c4e-a113-1ed599cbe284,None
6bdc88f5,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6bdc88f5-63b3-4de0-913d-27d40b867738,jf04wvaw5088,Test,b15f6c7e-0bdc-4173-aa3c-72066cd2d4d2,Security,6bdc88f5-63b3-4de0-913d-27d40b867738,16024773245.0,https://axonsv.app.intel.com/apps/record-viewer/b15f6c7e-0bdc-4173-aa3c-72066cd2d4d2,"['HW.MCE', 'HW', 'HW.ERR', 'HW.MCE.CHA', 'HW.MCE.MLC', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024773245,https://axon.intel.com/app/view/b15f6c7e-0bdc-4173-aa3c-72066cd2d4d2,"['Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x11', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x1b', 'LOCK Hard Hang, did not return to idle in 1s']"
851a4506,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/851a4506-6854-4a8b-8642-c04e37f37c27,jf04wvaw5005,Test,f10f04e8-8d74-453f-8b51-9563d21d408c,Concurrency,851a4506-6854-4a8b-8642-c04e37f37c27,16024550199.0,https://axonsv.app.intel.com/apps/record-viewer/f10f04e8-8d74-453f-8b51-9563d21d408c,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024550199,https://axon.intel.com/app/view/f10f04e8-8d74-453f-8b51-9563d21d408c,None
c74f4643,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c74f4643-fcfe-46e7-b024-692aa1662ef0,ba05wvaw0064,RebootStation,2e8d54fe-2871-4364-abe5-446bc8b8ae26,CXL,c74f4643-fcfe-46e7-b024-692aa1662ef0,,https://axonsv.app.intel.com/apps/record-viewer/2e8d54fe-2871-4364-abe5-446bc8b8ae26,"['HW', 'SW.FW']",,,None
4256165e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4256165e-00c1-4ebd-a3f8-795cadad615b,ba05wvaw0032,Test,38d1c743-acf8-96a7-a66c-c7aa633a908f,Security,4256165e-00c1-4ebd-a3f8-795cadad615b,16024769369.0,https://axonsv.app.intel.com/apps/record-viewer/38d1c743-acf8-96a7-a66c-c7aa633a908f,"['HW.CORR', 'HW', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024769369,https://axon.intel.com/app/view/38d1c743-acf8-96a7-a66c-c7aa633a908f,None
de4ce004,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/de4ce004-cc38-4328-8558-1e78e37f5cf4,jf04wvaw5165,Test,af99987b-979f-41a2-8108-2171be077bfe,MMX,de4ce004-cc38-4328-8558-1e78e37f5cf4,,https://axonsv.app.intel.com/apps/record-viewer/af99987b-979f-41a2-8108-2171be077bfe,"['HW.ERR', 'HW.MCE.IMC', 'HW.CORR', 'HW.KNOWN_ISSUE', 'HW.CFG.ERR', 'HW']",,,None
ff8229d8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ff8229d8-b7dd-4b02-a45d-a021f54a86dc,jf04wvaw5335,Test,File not found;RAS Test error,PM,ff8229d8-b7dd-4b02-a45d-a021f54a86dc,22019498399.0,https://axonsv.app.intel.com/apps/record-viewer/601f75f2-075e-47cd-ab8c-8a224022c978,"['HW.ERR', 'HW.MCE', 'HW.CORR', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.CFG.ERR', 'HW']",,,None
Platform_RAPL_Perf_Status_is_stuck_Delta_Perf_Status_0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1e939c86-4ee0-41f4-bf3f-67ae765ad574,ba05wvaw0117,Test,74f3313a-81e8-486d-b137-4d90fd643248,PM,1e939c86-4ee0-41f4-bf3f-67ae765ad574,,https://axonsv.app.intel.com/apps/record-viewer/74f3313a-81e8-486d-b137-4d90fd643248,"['HW.CORR', 'HW', 'HW.ERR', 'PSYS_Focus']",,,None
8f0299ff,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8f0299ff-efba-40ac-97a5-61adfe9172a3,jf04wvaw5054,Test,7b05e672-4ff4-43d4-aea0-2e2929a4e38a,PM,8f0299ff-efba-40ac-97a5-61adfe9172a3,,https://axonsv.app.intel.com/apps/record-viewer/7b05e672-4ff4-43d4-aea0-2e2929a4e38a,"['HW.CORR', 'HW', 'HW.ERR']",,,None
47ea834d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/47ea834d-30bb-4616-9cfe-2faf0a097cd2,jf04wvaw5006,Test,70c4c03b-6956-467b-a7a9-687eb790b105,CXL,47ea834d-30bb-4616-9cfe-2faf0a097cd2,,https://axonsv.app.intel.com/apps/record-viewer/70c4c03b-6956-467b-a7a9-687eb790b105,"['HW', 'HW.CORR', 'HW.KNOWN_ISSUE', 'HW.ERR']",,,None
1ba87ff1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1ba87ff1-c112-4dbc-90ce-5f24d7d0e3a8,ba05wvaw0100,Test,07e8e986-8b18-4c55-bfc3-31cf5c1b3b79,UPI,1ba87ff1-c112-4dbc-90ce-5f24d7d0e3a8,15016463421.0,https://axonsv.app.intel.com/apps/record-viewer/07e8e986-8b18-4c55-bfc3-31cf5c1b3b79,"['HW', 'HW.ERR', 'HW.CORR']",,,None
5862494f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5862494f-0561-4d15-a396-a3cfc82aa83b,jf04wvaw5307,RebootStation,d70b42b6-ea55-4ca9-8c5b-593b41aebfe1,Concurrency,5862494f-0561-4d15-a396-a3cfc82aa83b,,https://axonsv.app.intel.com/apps/record-viewer/d70b42b6-ea55-4ca9-8c5b-593b41aebfe1,"['HW', 'SW.FW']",,,None
